"","name","player_id","year","pa","avg","obp","slg","ops","woba","home_run","adj_k_pct","adj_bb_pct","adj_xba","adj_xslg","adj_xwoba","adj_xwobacon","adj_barrel_pct","adj_hh_pct","adj_zswm_pct","adj_ozsw_pct","adj_ozswm_pct","adj_hr_rate","probC1","probC2","probC3","probC4","probC5","probC6","Cluster","PlayerYear"
"1574","Reyes, José",408314,2017,561,0.246,0.315,0.413,0.728,0.312,15,67.55,101.56,93.73,81.15,89.28,78.18,38.93,70.17,71.53,107.75,72.44,77.58,0,0.044,0.95,0,0,0.006,3,"José Reyes 2017"
"1575","Reyes, José",408314,2018,251,0.189,0.26,0.32,0.58,0.255,4,72.32,101.29,88.64,74.14,83.81,74.06,36.6,66.42,86.08,93.77,72.73,50.82,0,0.112,0.886,0,0,0.002,3,"José Reyes 2018"
"1576","Lagares, Juan",501571,2015,465,0.259,0.289,0.358,0.647,0.28,6,95.34,43.28,99.03,84.79,87.05,88.44,30,117.08,84.41,119.98,92.81,46.41,0.02,0.257,0.71,0,0,0.013,3,"Juan Lagares 2015"
"1577","Lagares, Juan",501571,2017,272,0.25,0.296,0.365,0.661,0.287,3,98.7,58.2,91.37,79.74,84.05,83.21,29.95,94.81,93.99,113.94,83.41,32,0.002,0.342,0.655,0,0,0.002,3,"Juan Lagares 2017"
"1578","Lagares, Juan",501571,2019,285,0.213,0.279,0.326,0.605,0.258,5,119.5,88.23,83.76,68.06,77.83,80.86,40.94,91.23,85.72,117.57,99.67,46.22,0,0.84,0.159,0,0,0,2,"Juan Lagares 2019"
"1579","Lagares, Juan",501571,2021,327,0.236,0.266,0.372,0.638,0.274,6,103.92,41.67,98.37,88.94,87.08,92.13,79.39,107.93,92.51,122.98,92.15,53.78,0.074,0.441,0.465,0,0,0.02,3,"Juan Lagares 2021"
"1580","Soto, Juan",665742,2018,494,0.292,0.406,0.517,0.923,0.392,22,93.31,184.16,106.04,117.79,116.33,112.43,137.94,115.35,111.02,66.1,79.32,142.03,0.178,0,0,0.184,0.013,0.625,6,"Juan Soto 2018"
"1581","Soto, Juan",665742,2019,659,0.282,0.401,0.548,0.949,0.394,34,90.88,187.91,113.14,131.78,125.33,120.89,157.38,126.77,92.72,70.19,108.1,135.91,0.02,0,0,0.942,0.001,0.037,4,"Juan Soto 2019"
"1582","Soto, Juan",665742,2021,654,0.313,0.465,0.534,0.999,0.42,29,63.6,250,122.96,129.95,132.47,117.33,157.6,132.59,82.42,44.13,101.21,129.98,0.001,0,0,0.978,0,0.022,4,"Juan Soto 2021"
"1583","Soto, Juan",665742,2022,664,0.242,0.401,0.452,0.853,0.376,27,65.64,248.13,109.95,127.45,128.78,110.38,157.96,121.88,78.29,58.71,83.16,139.22,0.008,0,0,0.735,0,0.257,4,"Juan Soto 2022"
"1584","Soto, Juan",665742,2023,708,0.275,0.41,0.519,0.929,0.395,35,81.09,215.29,113.72,128.86,126.45,117.46,153.81,138.33,81.52,57.88,91.14,152.14,0.005,0,0,0.957,0,0.038,4,"Juan Soto 2023"
"1585","Uribe, Juan",346874,2015,397,0.253,0.32,0.417,0.737,0.319,14,102.99,109.48,94.63,94.77,96.23,95.3,100.6,103.69,102.36,101.92,112.87,126.84,0.42,0.369,0.031,0,0.029,0.15,1,"Juan Uribe 2015"
"1586","Uribe, Juan",346874,2016,259,0.206,0.259,0.332,0.591,0.256,7,92.8,69.18,104.7,100.41,100.54,100.28,111.2,105.73,93.78,108.44,93.14,85.01,0.558,0.068,0.091,0,0.001,0.281,1,"Juan Uribe 2016"
"1587","Yepez, Juan",660766,2022,274,0.253,0.296,0.447,0.743,0.319,12,100.96,70.89,89.29,100.23,91.85,93.36,117.2,86.65,93.83,126.64,104.07,149.95,0.388,0.474,0.089,0,0.006,0.043,2,"Juan Yepez 2022"
"1588","Rodríguez, Julio",677594,2022,560,0.284,0.345,0.509,0.854,0.366,28,117.26,86.79,104.99,117.02,108.23,117.52,166.88,130.36,114.56,114.36,115.47,171.19,0.854,0,0,0.049,0.079,0.018,1,"Julio Rodríguez 2022"
"1589","Rodríguez, Julio",677594,2023,714,0.275,0.333,0.485,0.818,0.347,32,109.16,76.39,109.71,113.77,106.92,113.5,140.8,130.07,95.29,130.39,112.14,137.93,0.951,0.001,0,0.003,0.008,0.036,1,"Julio Rodríguez 2023"
"1590","Kang, Jung Ho",628356,2015,467,0.287,0.355,0.461,0.816,0.356,15,108.09,76.38,111.8,118.21,114.27,117,169.43,135.14,114.33,79.08,124.91,115.53,0.721,0,0,0.146,0.062,0.07,1,"Jung Ho Kang 2015"
"1591","Kang, Jung Ho",628356,2016,370,0.255,0.354,0.513,0.867,0.369,21,105.08,115.69,98.77,114.79,112.37,111.31,126.43,112.21,112.79,78.2,104.13,178.53,0.661,0.003,0,0.04,0.098,0.198,1,"Jung Ho Kang 2016"
"1592","Profar, Jurickson",595777,2016,307,0.239,0.321,0.338,0.659,0.295,5,97.72,116.89,92.45,76.45,89.65,82.81,42.65,80.63,67.17,88.63,94.19,51.23,0.002,0.365,0.617,0,0,0.017,3,"Jurickson Profar 2016"
"1593","Profar, Jurickson",595777,2018,594,0.254,0.335,0.458,0.793,0.341,20,69.05,104.74,101.59,96.09,101.01,89.35,70.38,86.93,82.52,108.49,69.56,107.38,0.058,0.037,0.605,0,0,0.3,3,"Jurickson Profar 2018"
"1594","Profar, Jurickson",595777,2019,518,0.218,0.301,0.41,0.711,0.301,20,65.89,106.56,99.24,98.77,100.51,88.65,83.17,83.01,74.06,90.25,89.8,101.71,0.06,0.063,0.445,0,0,0.432,3,"Jurickson Profar 2019"
"1595","Profar, Jurickson",595777,2021,412,0.227,0.329,0.32,0.649,0.293,4,70.77,134.01,95.95,77.02,93.25,77.7,31.99,75.98,75.69,81.39,71.03,28.46,0,0.053,0.928,0,0,0.018,3,"Jurickson Profar 2021"
"1596","Profar, Jurickson",595777,2022,658,0.243,0.331,0.391,0.722,0.32,15,71.08,135.68,103.75,91.32,101.16,88.69,50.96,88.19,80.02,80.9,74.84,78.05,0.017,0.037,0.467,0,0,0.478,6,"Jurickson Profar 2022"
"1597","Profar, Jurickson",595777,2023,521,0.242,0.321,0.368,0.689,0.304,9,77.08,111.12,98.9,83.59,94.83,84.27,47.33,79.55,70.61,87.51,95.99,53.16,0.004,0.137,0.797,0,0,0.061,3,"Jurickson Profar 2023"
"1598","Bour, Justin",571506,2015,446,0.262,0.321,0.479,0.8,0.343,23,115.23,96.75,95.03,106.24,100.34,104.92,153.54,125.24,134.93,111.46,99.77,185.48,0.786,0.01,0,0.003,0.177,0.024,1,"Justin Bour 2015"
"1599","Bour, Justin",571506,2016,321,0.264,0.349,0.475,0.824,0.343,15,85.44,140.74,109.04,120.78,113.3,111.04,153.85,131.66,113.42,99.4,93.41,146.98,0.593,0,0,0.164,0.012,0.231,1,"Justin Bour 2016"
"1600","Bour, Justin",571506,2017,429,0.289,0.366,0.536,0.902,0.374,25,105.88,125.52,108.7,121.02,113.3,117.67,161.71,117.14,116.45,109.94,106.63,169.08,0.724,0,0,0.174,0.039,0.062,1,"Justin Bour 2017"
"1601","Bour, Justin",571506,2018,501,0.227,0.341,0.404,0.745,0.324,20,115.7,168.04,90.26,98.77,101.64,100.62,144.97,106.88,121.71,95.56,97.39,127.31,0.418,0.109,0.002,0.001,0.294,0.177,1,"Justin Bour 2018"
"1602","Maxwell, Justin",452239,2015,274,0.209,0.275,0.341,0.616,0.271,7,141.23,92.93,85.05,89.28,89.58,98.6,90.01,93.2,144.24,101.92,143.9,91.89,0.026,0.848,0.001,0,0.124,0.001,2,"Justin Maxwell 2015"
"1603","Morneau, Justin",408047,2016,218,0.261,0.303,0.429,0.732,0.311,6,117.36,65.6,94.03,85.07,87.16,92.22,59.41,101.22,89.34,131.72,109.37,86.57,0.056,0.764,0.171,0,0.001,0.008,2,"Justin Morneau 2016"
"1604","Smoak, Justin",475253,2015,328,0.226,0.299,0.47,0.769,0.331,18,133.58,112.03,97.83,121.21,109.52,120.02,225.9,135.14,121.64,90.33,134.54,197.38,0.107,0,0,0.404,0.488,0.001,5,"Justin Smoak 2015"
"1605","Smoak, Justin",475253,2016,341,0.217,0.314,0.391,0.705,0.309,14,161.06,139.55,89.29,104.24,102.1,119.91,179.75,118.98,132.43,97.66,122.71,129.14,0.055,0.003,0,0.002,0.939,0.001,5,"Justin Smoak 2016"
"1606","Smoak, Justin",475253,2017,637,0.27,0.355,0.529,0.884,0.371,38,96.3,131.23,109.49,132.98,120.07,120.32,203.63,124.68,96.95,87.37,101.52,173.08,0.085,0,0,0.892,0.004,0.019,4,"Justin Smoak 2017"
"1607","Smoak, Justin",475253,2018,594,0.242,0.35,0.457,0.807,0.349,25,122.7,161.14,90.66,105.84,105.39,107.87,152.01,116.17,101.52,81.19,108.61,134.22,0.37,0.02,0,0.009,0.455,0.147,5,"Justin Smoak 2018"
"1608","Smoak, Justin",475253,2019,500,0.208,0.342,0.406,0.748,0.323,22,96.33,181.04,98.85,112.52,112.77,106.07,140.74,105.55,83.39,68.12,120.38,115.91,0.239,0.004,0,0.022,0.067,0.668,6,"Justin Smoak 2019"
"1609","Turner, Justin",457759,2015,439,0.294,0.37,0.491,0.861,0.371,16,82.6,104.39,114.6,119.96,116.8,110.68,127.07,110.39,98.37,83.51,70.08,131.09,0.331,0,0.001,0.011,0,0.657,6,"Justin Turner 2015"
"1610","Turner, Justin",457759,2016,622,0.275,0.339,0.493,0.832,0.353,27,84.46,91.84,109.04,116.47,110.19,106.2,134.05,116.72,101.38,81.33,68.03,136.54,0.425,0.001,0.002,0.004,0.001,0.567,6,"Justin Turner 2016"
"1611","Turner, Justin",457759,2017,543,0.322,0.415,0.53,0.945,0.4,21,49.35,124.38,117.36,128.53,122.84,105.74,128.77,111.92,71.53,78.63,66.07,112.21,0.063,0,0.001,0.006,0,0.93,6,"Justin Turner 2017"
"1612","Turner, Justin",457759,2018,426,0.312,0.406,0.518,0.924,0.396,14,59.25,126.61,118.18,118.52,119.15,104.91,108.38,100.32,51.06,77.24,67.85,104.81,0.034,0,0.003,0,0,0.963,6,"Justin Turner 2018"
"1613","Turner, Justin",457759,2019,549,0.29,0.372,0.509,0.881,0.37,27,72.7,106.56,113.54,118.25,115.52,106.59,99.8,114.04,75.81,84.72,66.93,129.55,0.166,0,0.003,0.001,0,0.83,6,"Justin Turner 2019"
"1614","Turner, Justin",457759,2021,612,0.278,0.361,0.471,0.832,0.358,27,71.67,112.61,108.85,112.07,110.85,100.53,93.61,106.68,74.01,82.11,71.03,129.32,0.124,0.001,0.013,0,0,0.862,6,"Justin Turner 2021"
"1615","Turner, Justin",457759,2022,532,0.278,0.35,0.438,0.788,0.343,13,75.6,114.9,110.37,108.62,108.87,100.77,101.91,104.39,92.11,91.14,74.37,83.66,0.172,0.003,0.026,0,0,0.798,6,"Justin Turner 2022"
"1616","Turner, Justin",457759,2023,626,0.276,0.345,0.455,0.8,0.346,23,78.42,93.76,104.11,106.34,104.13,96.65,67.44,97.56,70.04,89.6,71.76,113.08,0.121,0.012,0.175,0,0,0.692,6,"Justin Turner 2023"
"1617","Upton, Justin",457708,2015,619,0.251,0.336,0.454,0.79,0.34,26,131.03,140.04,92.64,107.49,104.46,110.96,181.78,114.17,169.49,77.37,133.2,151.07,0.036,0.001,0,0.004,0.958,0.001,5,"Justin Upton 2015"
"1618","Upton, Justin",457708,2016,626,0.246,0.31,0.465,0.775,0.329,31,140.43,95.42,99.95,116.94,106.45,121.79,190.41,128.28,155.88,80.98,126.11,155.77,0.139,0,0,0.061,0.798,0.002,5,"Justin Upton 2016"
"1619","Upton, Justin",457708,2017,635,0.273,0.361,0.54,0.901,0.378,35,135.59,133.51,100.43,119.15,111.14,124.03,197.64,119.75,147.19,87.37,116.06,159.92,0.155,0,0,0.261,0.58,0.004,5,"Justin Upton 2017"
"1620","Upton, Justin",457708,2018,613,0.257,0.344,0.463,0.807,0.348,30,133.9,119.7,101.19,113.64,110.7,122.89,197.05,129.57,149.61,75.08,123.01,156.08,0.117,0,0,0.206,0.674,0.003,5,"Justin Upton 2018"
"1621","Upton, Justin",457708,2019,256,0.215,0.309,0.416,0.725,0.307,12,138.59,143.23,87.33,97.63,97.14,105.29,148.42,98.12,136.45,81.95,135.3,123.48,0.058,0.074,0,0,0.863,0.005,5,"Justin Upton 2019"
"1622","Upton, Justin",457708,2021,362,0.211,0.296,0.409,0.705,0.305,17,132.58,121.62,91.11,102.29,99.43,108.93,138.64,104.66,137.37,88.62,115.37,137.66,0.276,0.061,0,0.001,0.641,0.021,5,"Justin Upton 2021"
"1623","Hayes, Ke'Bryan",663647,2021,396,0.257,0.316,0.373,0.689,0.301,6,98.54,87.84,100.38,87.99,92.33,91.34,60.43,115.23,63.36,93.32,94.71,44.41,0.051,0.243,0.543,0,0,0.163,3,"Ke'Bryan Hayes 2021"
"1624","Hayes, Ke'Bryan",663647,2022,560,0.244,0.314,0.345,0.659,0.294,7,98.69,105.12,103.34,90.05,97.31,95.28,49.68,120.33,61.6,92.51,98.13,42.8,0.097,0.151,0.349,0,0,0.402,6,"Ke'Bryan Hayes 2022"
"1625","Hayes, Ke'Bryan",663647,2023,525,0.271,0.309,0.453,0.762,0.324,15,88.22,61.35,109.31,105.39,100.41,101.39,87.56,120.82,61.43,107.03,95.06,87.93,0.472,0.016,0.093,0,0,0.419,1,"Ke'Bryan Hayes 2023"
"1626","Ruiz, Keibert",660688,2022,433,0.251,0.313,0.36,0.673,0.299,7,52.06,84.34,114.5,102.52,105.34,92.81,47.13,83.05,51.81,107.19,65.34,55.35,0.008,0.001,0.775,0,0,0.215,3,"Keibert Ruiz 2022"
"1627","Ruiz, Keibert",660688,2023,562,0.26,0.308,0.409,0.717,0.31,18,45.89,63.66,109.71,101.79,99.79,87.7,68.62,79.8,45.93,127.26,57.91,98.57,0.006,0.001,0.933,0,0,0.059,3,"Keibert Ruiz 2023"
"1628","Tomlinson, Kelby",605509,2017,222,0.258,0.332,0.314,0.646,0.286,1,99.18,118.68,91.37,67.08,83.13,78.18,10.48,45.52,76.85,86.27,76.02,13.07,0,0.153,0.846,0,0,0.001,3,"Kelby Tomlinson 2017"
"1629","Johnson, Kelly",430637,2015,335,0.265,0.314,0.435,0.749,0.323,14,123.38,87.84,94.24,100.01,95.28,102.45,146.48,98.73,93.06,107.03,115.55,150.31,0.685,0.165,0.005,0,0.088,0.057,1,"Kelly Johnson 2015"
"1630","Johnson, Kelly",430637,2016,333,0.247,0.306,0.391,0.697,0.301,10,95.75,89.45,103.12,96.34,98.36,97.33,82.26,94.73,92.51,103.22,94.19,94.46,0.3,0.175,0.213,0,0.001,0.312,6,"Kelly Johnson 2016"
"1631","Gutiérrez, Kelvin",642721,2021,295,0.232,0.292,0.316,0.608,0.27,3,115.56,72.07,88.29,72.73,81.21,82.68,42.66,112.97,117.18,104.18,121.63,29.81,0.002,0.96,0.038,0,0,0.001,2,"Kelvin Gutiérrez 2021"
"1632","Morales, Kendrys",434778,2015,639,0.29,0.362,0.485,0.847,0.364,22,82.09,115.85,113.8,125.7,118.39,114.26,157.07,138.05,89.07,102.6,106.72,123.83,0.574,0,0,0.221,0.003,0.202,1,"Kendrys Morales 2015"
"1633","Morales, Kendrys",434778,2016,618,0.263,0.327,0.468,0.795,0.339,30,95.26,93.03,114.97,133,121.08,123.14,164.52,140.69,99.48,115.04,97.59,152.69,0.409,0,0,0.557,0.002,0.031,4,"Kendrys Morales 2016"
"1634","Morales, Kendrys",434778,2017,608,0.25,0.308,0.445,0.753,0.32,28,103.97,81.02,106.34,120.08,108.99,112.9,149.73,135.11,130.64,117.22,104.84,133.62,0.925,0.001,0,0.016,0.027,0.032,1,"Kendrys Morales 2017"
"1635","Morales, Kendrys",434778,2018,471,0.249,0.331,0.438,0.769,0.329,21,94.24,122,108.88,126.33,116.65,116.99,170.31,143.78,97.36,102.75,109.83,142.19,0.439,0,0,0.486,0.013,0.062,4,"Kendrys Morales 2018"
"1636","Morales, Kendrys",434778,2019,201,0.194,0.313,0.253,0.566,0.264,2,58.62,147.81,108.77,101.75,111.85,94.37,88.28,118.81,69.39,75.38,79.45,26.21,0.023,0.002,0.033,0,0,0.943,6,"Kendrys Morales 2019"
"1637","Vargas, Kennys",573627,2017,264,0.253,0.314,0.444,0.758,0.323,11,139.9,86.72,90.19,94.99,92.36,103.35,136.25,89.59,105.22,97.92,148.72,120.89,0.173,0.499,0.001,0,0.32,0.007,2,"Kennys Vargas 2017"
"1638","Broxton, Keon",542979,2016,244,0.242,0.354,0.43,0.784,0.343,9,177.26,176.52,88.5,93.94,101.47,123.94,140.14,140.97,167.92,77.85,163.27,116.02,0.001,0,0,0,0.999,0,5,"Keon Broxton 2016"
"1639","Broxton, Keon",542979,2017,463,0.22,0.299,0.42,0.719,0.308,20,181.1,98.14,87.43,97.57,95.13,122.44,173.68,101.19,221.08,84.09,130.35,125.33,0.002,0.001,0,0,0.996,0,5,"Keon Broxton 2017"
"1640","Broxton, Keon",542979,2019,228,0.167,0.242,0.275,0.517,0.229,6,207.2,100.83,64.31,65.09,71.4,98.01,74.21,79.83,209.35,85.06,160.58,69.32,0,0.899,0,0,0.101,0,2,"Keon Broxton 2019"
"1641","Carpenter, Kerry",681481,2023,459,0.278,0.34,0.471,0.811,0.347,20,111.83,81.02,103.31,110.18,104.13,110.34,120.69,110.06,106.2,116.45,102.22,134.1,0.893,0.011,0.002,0,0.015,0.079,1,"Kerry Carpenter 2023"
"1642","Hiura, Keston",669374,2019,348,0.303,0.368,0.57,0.938,0.388,19,139.49,82.5,101.63,117.8,107.86,126.09,172.73,132.6,148.12,109.96,141.56,143.83,0.287,0,0,0.04,0.672,0.001,5,"Keston Hiura 2019"
"1643","Hiura, Keston",669374,2022,266,0.226,0.316,0.449,0.765,0.334,14,188.79,105.12,84.74,108.11,101.8,139.21,194.91,116.22,186.51,98.99,136.85,180.2,0.002,0,0,0.001,0.998,0,5,"Keston Hiura 2022"
"1644","Marte, Ketel",606466,2015,247,0.283,0.351,0.402,0.753,0.33,2,88.71,123.49,96.63,79.06,90.85,83.22,30,80.97,81.09,89.99,89.07,29.12,0.001,0.225,0.751,0,0,0.022,3,"Ketel Marte 2015"
"1645","Marte, Ketel",606466,2016,466,0.259,0.287,0.323,0.61,0.266,1,88.39,46.52,96.4,71.17,79.37,77.97,4.57,56.11,80.47,115.39,78.49,6.75,0,0.047,0.953,0,0,0,3,"Ketel Marte 2016"
"1646","Marte, Ketel",606466,2017,255,0.26,0.345,0.395,0.74,0.319,5,69.47,130.09,115,98.27,106.53,96.46,40.43,100.32,69.75,97.56,73.46,56.89,0.033,0.004,0.24,0,0,0.723,6,"Ketel Marte 2017"
"1647","Marte, Ketel",606466,2018,580,0.26,0.332,0.437,0.769,0.33,14,63.45,107.04,104.02,96.09,100.07,89.08,70.38,100.87,67.09,86.22,70.54,76.98,0.027,0.017,0.486,0,0,0.47,3,"Ketel Marte 2018"
"1648","Marte, Ketel",606466,2019,628,0.329,0.389,0.592,0.981,0.405,32,62.25,96.25,119.09,120.32,114.91,105.55,118.99,106.08,65.89,98.89,73.91,134.23,0.21,0,0.004,0.001,0,0.785,6,"Ketel Marte 2019"
"1649","Marte, Ketel",606466,2021,374,0.318,0.377,0.532,0.909,0.385,14,71.67,93.47,123.76,118.03,114.87,109.72,105.46,121.77,61.12,88.62,80.55,109.73,0.188,0,0.002,0.002,0,0.807,6,"Ketel Marte 2021"
"1650","Marte, Ketel",606466,2022,558,0.24,0.321,0.407,0.728,0.317,12,81.94,121.01,103.75,95.9,101.16,93.63,77.71,107.74,93.83,95.92,71.52,73.63,0.121,0.047,0.217,0,0,0.615,6,"Ketel Marte 2022"
"1651","Marte, Ketel",606466,2023,650,0.276,0.358,0.485,0.843,0.361,25,74.85,126.17,106.51,102.27,105.99,96.12,94.65,107.06,80.94,85.42,86.99,118.37,0.157,0.008,0.028,0,0,0.806,6,"Ketel Marte 2023"
"1652","Smith, Kevan",607345,2017,293,0.283,0.309,0.388,0.697,0.3,4,75.22,35.37,102.79,88.42,89.28,86.39,50.91,83.79,89.26,125.59,87.49,39.61,0.004,0.062,0.929,0,0,0.005,3,"Kevan Smith 2017"
"1653","Smith, Kevan",607345,2019,211,0.251,0.318,0.393,0.711,0.305,5,79.52,87.08,114.73,103.59,106.64,101.13,83.17,110.85,61.23,101.32,88.6,62.42,0.187,0.005,0.102,0,0,0.706,6,"Kevan Smith 2019"
"1654","Kiermaier, Kevin",595281,2015,535,0.263,0.298,0.42,0.718,0.309,10,90.75,57.29,107.01,94.27,95.59,95.58,42.36,90,106.35,107.37,85.59,67.23,0.085,0.155,0.66,0,0,0.1,3,"Kevin Kiermaier 2015"
"1655","Kiermaier, Kevin",595281,2016,414,0.246,0.331,0.41,0.741,0.323,12,87.89,115.69,95.61,87.71,96.18,87.92,67.02,91.35,112.16,91.06,92.88,91.17,0.065,0.5,0.272,0,0.001,0.162,2,"Kevin Kiermaier 2016"
"1656","Kiermaier, Kevin",595281,2017,421,0.276,0.338,0.45,0.788,0.337,15,112.59,84.44,92.16,87.01,90.21,92.22,77.86,88.43,110.54,105.57,109.69,103.37,0.057,0.852,0.071,0,0.003,0.017,2,"Kevin Kiermaier 2017"
"1657","Kiermaier, Kevin",595281,2018,367,0.217,0.282,0.37,0.652,0.282,7,115.7,78.27,86.21,76.33,84.12,85.59,63.34,79.27,130.61,112.81,114.47,60.83,0.002,0.963,0.034,0,0,0,2,"Kevin Kiermaier 2018"
"1658","Kiermaier, Kevin",595281,2019,480,0.228,0.278,0.398,0.676,0.284,14,98.6,61.87,96.47,90.52,90.7,91.25,70.37,99.98,92.14,121.72,105.45,76.83,0.098,0.531,0.339,0,0,0.032,2,"Kevin Kiermaier 2019"
"1659","Kiermaier, Kevin",595281,2021,390,0.259,0.328,0.388,0.716,0.31,4,113.77,95.72,93.53,76.3,87.39,87.93,47.4,91.58,128.96,109.6,116.06,30.06,0.005,0.933,0.06,0,0,0.002,2,"Kevin Kiermaier 2021"
"1660","Kiermaier, Kevin",595281,2022,221,0.228,0.281,0.369,0.65,0.286,7,124.95,77.01,103.34,98.7,97.95,107.91,87.9,99.25,116.86,95.24,150.87,108.45,0.552,0.229,0.002,0,0.178,0.039,1,"Kevin Kiermaier 2022"
"1661","Kiermaier, Kevin",595281,2023,408,0.265,0.322,0.419,0.741,0.32,8,94.01,82.18,103.71,84.79,92.98,90.86,41.41,83.05,125.15,95.53,120.91,60.35,0.036,0.713,0.215,0,0.001,0.035,2,"Kevin Kiermaier 2023"
"1662","Newman, Kevin",621028,2019,531,0.308,0.353,0.446,0.799,0.339,12,53.16,60.73,108.37,85.71,92.85,82.42,26.87,65.77,42.57,116.88,62.11,59.53,0,0.001,0.996,0,0,0.003,3,"Kevin Newman 2019"
"1663","Newman, Kevin",621028,2021,554,0.226,0.265,0.309,0.574,0.249,5,33.15,55.18,102.8,78.69,84.92,72.71,18.96,65.41,34.76,95.86,58.26,26.46,0,0,0.999,0,0,0,3,"Kevin Newman 2021"
"1664","Newman, Kevin",621028,2022,309,0.274,0.316,0.372,0.688,0.303,2,70.17,63.56,107.47,84.46,91.53,85.67,20.38,69.94,52.39,106.5,69.38,22.16,0,0.005,0.992,0,0,0.003,3,"Kevin Newman 2022"
"1665","Newman, Kevin",621028,2023,253,0.253,0.311,0.364,0.675,0.296,3,59.7,77.55,108.91,89.58,96.38,85.06,29.58,73.29,61.43,93.44,59.07,36.49,0,0.003,0.979,0,0,0.018,3,"Kevin Newman 2023"
"1666","Pillar, Kevin",607680,2015,628,0.278,0.314,0.399,0.713,0.31,12,68.83,57.29,103.42,88.29,91.8,86.24,31.77,77.18,77.1,132.59,78.37,68.73,0.002,0.021,0.97,0,0,0.006,3,"Kevin Pillar 2015"
"1667","Pillar, Kevin",607680,2016,584,0.266,0.303,0.376,0.679,0.295,7,75.62,48.9,101.93,86.51,89.96,85.76,45.7,85.14,60.2,129.64,88.44,37.7,0.002,0.031,0.963,0,0,0.004,3,"Kevin Pillar 2016"
"1668","Pillar, Kevin",607680,2017,632,0.256,0.3,0.404,0.704,0.302,16,71.87,59.34,106.34,94.05,95.75,90.1,50.91,84.37,50.84,134.33,77.8,73.45,0.009,0.011,0.957,0,0,0.024,3,"Kevin Pillar 2017"
"1669","Pillar, Kevin",607680,2018,542,0.252,0.282,0.426,0.708,0.302,15,84.45,37.98,113.33,105.35,100.38,100.62,80.23,100.32,75.99,150.17,89.33,88.26,0.529,0.017,0.331,0,0,0.123,1,"Kevin Pillar 2018"
"1670","Pillar, Kevin",607680,2019,645,0.259,0.287,0.432,0.719,0.298,21,62.7,32.08,104.01,94.19,91.93,86.57,62.69,81.68,52.48,162.17,69.82,85.77,0.004,0.005,0.988,0,0,0.003,3,"Kevin Pillar 2019"
"1671","Pillar, Kevin",607680,2021,347,0.231,0.277,0.415,0.692,0.297,15,104.36,36.04,90.3,88.7,86.77,88.72,86.5,80.01,78.5,130.22,99.12,126.71,0.042,0.554,0.397,0,0,0.007,2,"Kevin Pillar 2021"
"1672","Pillar, Kevin",607680,2023,206,0.228,0.248,0.416,0.664,0.28,9,108.27,33.57,102.11,100.12,91.43,99.28,94.65,96.8,99.31,140.85,96.68,134.46,0.673,0.176,0.116,0,0.001,0.033,1,"Kevin Pillar 2023"
"1673","Plawecki, Kevin",608700,2015,258,0.219,0.28,0.296,0.576,0.252,3,118.79,84.02,89.44,80.8,84.2,86.79,60.01,93.78,85.74,89.65,139.89,41.82,0.003,0.957,0.037,0,0.001,0.002,2,"Kevin Plawecki 2015"
"1674","Plawecki, Kevin",608700,2018,277,0.21,0.315,0.37,0.685,0.302,7,109.64,116.25,90.26,86.09,95.38,91.23,64.75,97.31,84.3,90.53,117.4,80.59,0.046,0.799,0.088,0,0.004,0.063,2,"Kevin Plawecki 2018"
"1675","Davis, Khris",501981,2015,440,0.247,0.323,0.505,0.828,0.353,27,141.23,127.31,91.04,122.7,108.89,122.22,259.44,124.95,171.49,87.6,143.36,220.71,0.007,0,0,0.14,0.853,0,5,"Khris Davis 2015"
"1676","Davis, Khris",501981,2016,610,0.247,0.307,0.524,0.831,0.349,42,133.56,82.3,99.16,135.16,114.86,130.13,258.96,135.89,175.52,101.49,130.56,216.57,0.018,0,0,0.823,0.159,0,4,"Khris Davis 2016"
"1677","Davis, Khris",501981,2017,652,0.247,0.336,0.528,0.864,0.361,43,143.25,127.8,102,134.86,119.15,138.34,265.02,151.93,153.1,79.36,146.16,191.35,0,0,0,0.976,0.024,0,4,"Khris Davis 2017"
"1678","Davis, Khris",501981,2018,654,0.247,0.326,0.549,0.875,0.365,48,125.04,103.59,99.97,138.03,117.58,130.4,242.09,131.48,150.2,83.35,148.64,234.07,0.004,0,0,0.946,0.05,0,4,"Khris Davis 2018"
"1679","Davis, Khris",501981,2019,533,0.22,0.293,0.387,0.68,0.289,23,124.5,100.83,92.1,99.69,97.14,105.03,125.39,107.14,155.7,94.4,137.71,113.67,0.207,0.131,0,0,0.654,0.007,5,"Khris Davis 2019"
"1680","Nieuwenhuis, Kirk",543590,2016,392,0.209,0.324,0.385,0.709,0.313,13,166.46,170.56,80.2,92.02,97.12,111.31,150.81,104.6,185.66,72.99,148.61,104.31,0.001,0.004,0,0,0.995,0,5,"Kirk Nieuwenhuis 2016"
"1681","Calhoun, Kole",594777,2015,686,0.256,0.308,0.422,0.73,0.317,26,121.85,84.02,98.23,105,100.34,106.84,120.01,93.78,113,100.89,136.68,136.32,0.671,0.106,0.001,0,0.179,0.042,1,"Kole Calhoun 2015"
