"","name","player_id","year","pa","avg","obp","slg","ops","woba","home_run","k_pct+","bb_pct+","xba+","xslg+","xwoba+","xwobacon+","barrel_rate+","hard_hit_pct+","z_sw_miss_pct+","oz_sw_pct+","oz_sw_miss_pct+","hr_rate+"
"1238","Davidson, Matt",571602,2018,496,0.228,0.319,0.419,0.738,0.321,20,155.360657402311,120.853655718775,89.043106414776,102.182785499949,100.697374490222,117.256303069733,170.309296281663,115.627596392102,148.4216278816,90.1725715533934,135.949244030161,128.59481014165
"1239","Gennett, Scooter",571697,2018,638,0.31,0.357,0.49,0.847,0.362,23,91.4435100626212,75.9651550232302,104.01853794817,98.2808175572304,97.257402069749,96.5955814762101,81.6358610275741,88.2924672213923,84.3034846367489,130.408938142955,74.1985102067662,114.969403926014
"1240","Hamilton, Billy",571740,2018,556,0.236,0.299,0.327,0.626,0.277,4,110.571999412455,95.5319373776986,89.8525892003648,64.8702170477005,80.0575399673818,78.6180704792488,7.03757422651501,23.2348597951032,111.613064166963,96.2798771964519,88.1107308705349,22.9435344713159
"1241","Haniger, Mitch",571745,2018,683,0.285,0.366,0.493,0.859,0.367,26,101.241028997902,117.40069412681,112.113365804059,121.448752217123,115.708163234107,116.987982010077,144.974029066209,118.087758017466,100.926706959488,80.8319864522451,99.338137020243,121.402538183508
"1242","Hernández, Enrique",571771,2018,462,0.256,0.336,0.47,0.806,0.342,21,78.8467000029744,124.30661731074,101.590089591403,105.353134453408,104.137346910696,97.1322235955224,101.341068861816,101.139977931626,86.6782306828545,81.9097462716083,96.1651744127168,144.961422341496
"1243","Holt, Brock",571788,2018,367,0.277,0.362,0.411,0.773,0.338,7,92.8431556248042,116.249706929489,106.446986304937,93.6472306252518,102.26099831771,96.8639025358662,50.6705344309081,84.1921978457859,65.3055162679041,71.1321480779757,80.3003613750858,60.8284987482027
"1244","Lamb, Jake",571875,2018,238,0.222,0.307,0.348,0.655,0.29,6,127.367746158651,125.457604508062,92.6857789499259,91.4523736574725,96.9446773042514,101.425360550021,87.2659204087861,103.60013955699,103.301453005594,87.2985453684247,138.878132590954,80.3987720549474
"1245","Maile, Luke",571912,2018,231,0.248,0.333,0.366,0.699,0.31,3,135.299071011021,124.30661731074,86.2099166652149,80.9658348114156,90.3774572288021,94.1806919393048,71.7832571104531,117.814406725759,122.299421374439,86.2207855490614,135.705169983428,41.4175492404275
"1246","Muncy, Max",571970,2018,481,0.263,0.391,0.582,0.973,0.407,35,126.901197637923,188.761900360754,104.01853794817,132.1791640596,124.151731902541,136.843740424631,237.870008856207,126.834999352093,128.236286489703,67.8988686198859,121.304801226193,232.058825785763
"1247","Murphy, John Ryan",571974,2018,223,0.202,0.244,0.375,0.619,0.265,9,148.362429591396,56.3983726687618,75.6866404525596,88.7697706968533,80.3702647328794,95.5222972375855,140.7514845303,85.8323055960284,123.486794397491,110.290754848174,116.911468385003,128.710141809938
"1248","Myers, Wil",571976,2018,343,0.253,0.318,0.446,0.764,0.328,11,127.834294679379,100.135886166985,111.708624411264,110.474467378227,106.951869800174,119.134550487326,102.748583707119,124.921540310143,115.768869747648,110.290754848174,85.4259163564743,102.275988940647
"1249","Owings, Chris",572008,2018,309,0.206,0.272,0.302,0.574,0.25,4,113.371290536821,89.7770013910903,93.0905203427203,90.4768816717928,90.3774572288021,94.449012998961,81.6358610275741,92.1193853052917,89.6466632404866,122.14611286117,102.267025581036,41.2835118642449
"1250","Piscotty, Stephen",572039,2018,605,0.267,0.331,0.491,0.822,0.351,27,87.7111218968,79.4181166151952,108.470693268909,119.985514238604,111.33001651714,109.206671280049,135.121425149088,105.786949890647,92.0214092865922,123.223872680534,111.785913403615,142.325760117105
"1251","Pollock, AJ",572041,2018,460,0.257,0.316,0.484,0.8,0.338,21,101.241028997902,77.1161422205519,100.780606805815,114.132562324526,104.450071676193,106.523460683487,140.7514845303,110.980624433081,67.6802623140097,103.824195931995,130.091466908574,145.591689395155
"1252","Rickard, Joey",572073,2018,230,0.244,0.3,0.413,0.713,0.309,8,111.505096453911,74.8141678259086,84.9956924868316,80.4780888185758,82.8720628568601,83.7161706127154,53.4855641215141,55.4903122165407,89.6466632404866,109.931501575053,83.2292499358792,110.927001443927
"1253","Seager, Kyle",572122,2018,630,0.221,0.273,0.4,0.673,0.288,22,102.174126039357,69.0592318393002,99.5663826274313,100.23180152859,95.3810534767635,97.9371867744908,78.8208313369681,108.24711151601,85.4908576598018,98.4353968351784,99.8262851137085,111.367187957594
"1254","Taylor, Michael A.",572191,2018,385,0.227,0.287,0.357,0.644,0.28,6,140.431104739025,86.3240397991253,84.9956924868316,81.6974538006754,84.1229619188505,94.7173340586171,88.6734352540891,93.7594930555343,150.202687416179,107.775981936327,113.250357684012,49.701059088513
"1255","Zunino, Mike",572287,2018,405,0.201,0.259,0.41,0.669,0.288,20,172.622952669234,67.9082446419785,83.3767269156538,102.670531492789,92.8792553527828,118.86622942767,194.237048651814,122.734729976487,164.451163692813,109.931501575053,144.735909712541,157.488952667304
"1256","Carpenter, Matt",572761,2018,676,0.257,0.374,0.523,0.897,0.375,36,109.172353850272,173.799066795572,107.256469090526,131.69141806676,121.649933778561,126.915861217354,192.829533806511,122.188027393072,87.8656037059074,66.8211088005226,124.721837880452,169.836459311339
"1257","Dickerson, Corey",572816,2018,533,0.3,0.33,0.474,0.804,0.341,13,69.9822781091489,44.8885006955451,114.541814160825,109.742848388967,103.199172614203,100.352076311396,85.8584055634831,88.5658185130994,107.457258586279,150.167868164615,69.5611033188433,77.7841778417784
"1258","Dozier, Brian",572821,2018,632,0.215,0.305,0.391,0.696,0.304,21,95.1758982284425,127.759578902705,82.567244130065,83.6484377720348,90.0647324633046,82.1062442547786,88.6734352540891,80.3652797618865,100.333020447962,84.424519183456,84.9377682630087,105.968634686347
"1259","Contreras, Willson",575929,2018,544,0.249,0.339,0.39,0.729,0.321,10,103.57377160154,111.645758140202,88.2336236291871,88.0381517075935,94.7556039457683,90.1558760444628,102.748583707119,91.0259801384633,124.674167420544,112.446274486901,103.975543908166,58.6241046233992
"1260","Gyorko, Jedd",576397,2018,402,0.262,0.346,0.416,0.762,0.333,11,89.5773159797106,125.457604508062,92.2810375571315,96.8175795787108,98.821025897237,91.4974813427435,106.971128243028,86.6523594711497,108.050945097805,97.3576370158152,100.314433207174,87.2653338473683
"1261","Iglesias, Jose",578428,2018,464,0.269,0.31,0.389,0.699,0.304,5,47.1214005934936,47.1904750901885,100.780606805815,81.4535808042555,87.5629343393239,76.2031809423435,18.297692988939,61.7773919258039,43.3391153414273,141.545789609709,52.7199940942813,34.3658544344064
"1262","Travis, Devon",581527,2018,378,0.232,0.275,0.381,0.656,0.283,11,78.8467000029744,48.3414622875102,106.851727697731,98.5246905536503,96.9446773042514,94.449012998961,71.7832571104531,103.326788265283,72.4297544062209,105.979715570721,93.9685079921217,92.8059899646615
"1263","Hechavarría, Adeiny",588751,2018,321,0.247,0.279,0.345,0.624,0.268,6,84.4452822517064,57.5493598660835,99.9711240202257,83.8923107684547,85.999310511836,85.0577759109961,33.780356287272,91.8460340135846,80.1476790560641,135.797737239772,88.3548049172677,59.6103045142601
"1264","Austin, Tyler",592122,2018,268,0.23,0.287,0.48,0.767,0.325,17,165.158176337591,81.7200910098386,93.9000031283092,119.985514238604,105.075521207189,133.623887708757,222.387345557874,120.54791964283,173.950147877236,106.338968843842,142.539243291946,202.296910282536
"1265","Bryant, Kris",592178,2018,457,0.272,0.374,0.46,0.834,0.359,13,109.172353850272,120.853655718775,100.37586541302,106.572499435508,108.515493627662,108.40170810108,128.083850922573,91.5726827218775,117.549929282227,104.901955751358,107.148506515692,90.7198398023368
"1266","Canha, Mark",592192,2018,411,0.249,0.328,0.449,0.777,0.334,17,99.8413834357191,95.5319373776986,101.185348198609,109.255102396127,105.700970738184,105.181855385207,126.67633607727,95.1262495140697,100.926706959488,98.0761435620574,75.1748063936974,131.911367288855
"1267","Castellanos, Nick",592206,2018,678,0.298,0.354,0.5,0.854,0.363,23,104.040320122268,82.8710782071603,119.803452267153,128.033323120461,116.959062296097,123.427687441824,157.641662673936,111.253975724788,111.019377655437,127.534911957987,127.650726441246,108.186548237164
"1268","DeShields, Delino",592261,2018,393,0.216,0.31,0.281,0.591,0.271,2,98.4417378735361,125.457604508062,78.5198302021206,62.6753600799211,80.9957142638746,71.373401868533,15.482663298333,38.2691808389936,73.6171274292737,79.0357200866396,96.4092484594495,16.2297775649512
"1269","Gamel, Ben",592325,2018,293,0.272,0.358,0.37,0.728,0.323,1,97.0420923113532,122.004642916097,102.399572376992,84.8678027541344,97.257402069749,91.7658024023996,42.2254453590901,91.5726827218775,77.1792464984321,83.3467593640927,97.8736927398462,10.884475397655
"1270","Goodrum, Niko",592348,2018,492,0.245,0.315,0.432,0.747,0.322,16,125.035003555013,97.833911772342,94.3047445211036,98.5246905536503,97.257402069749,103.840250086926,112.60118762424,96.7663572643123,125.861540443597,102.746436112632,119.596282899064,103.712237122371
"1271","Healy, Ryon",592387,2018,524,0.235,0.277,0.412,0.689,0.296,24,100.774480477174,59.8513342607269,104.423279340965,107.791864417608,100.697374490222,104.376892206238,99.9335540165131,113.714137350152,70.6486948716417,121.068353041807,116.911468385003,146.067998084561
"1272","Jones, JaCoby",592444,2018,467,0.207,0.266,0.364,0.63,0.274,11,141.830750301208,58.7003470634052,92.6857789499259,87.5504057147536,90.3774572288021,102.766965848301,83.0433758728771,97.0397085560194,119.924675328333,126.457152138623,121.304801226193,75.1191953033021
"1273","Judge, Aaron",592450,2018,498,0.278,0.392,0.528,0.92,0.391,27,142.297298821936,176.101041190216,110.494400232881,128.521069113301,122.900832840551,142.746803737066,228.017404939086,147.883048813539,156.139552531443,75.4431873554287,147.664798273334,172.905792913351
"1274","Machado, Manny",592518,2018,709,0.297,0.367,0.538,0.905,0.377,37,68.5826325469659,113.947732534845,116.565521124798,126.082339149102,116.333612765102,110.816597637985,159.049177519239,131.755322602821,83.7097981252225,102.38718283951,97.1414705996479,166.429616059207
"1275","Moran, Colin",592567,2018,465,0.277,0.34,0.407,0.747,0.322,11,82.1125396480681,96.6829245750203,107.256469090526,100.71954752143,102.26099831771,97.4005446551785,74.5982868010591,98.1331137228478,77.7729330099585,95.9206239233308,91.5277675247939,75.4422886164345
"1276","Pederson, Joc",592626,2018,443,0.248,0.321,0.522,0.843,0.354,25,89.5773159797106,103.58884775895,96.7331928778703,108.035737414027,102.886447848706,99.5471131324276,116.823732160149,110.980624433081,111.019377655437,105.6204622976,92.7481377584578,179.974677850616
"1277","Realmuto, J.T.",592663,2018,529,0.277,0.34,0.484,0.824,0.353,21,91.9100585833489,82.8710782071603,109.684917447292,115.108054310205,109.766392689652,108.40170810108,126.67633607727,112.620732183324,88.4592902174338,93.0465977383621,104.951840095097,126.601469039265
"1278","Renfroe, Hunter",592669,2018,441,0.248,0.302,0.504,0.806,0.338,26,115.237484619732,78.2671294178736,97.1379342706647,112.913197342426,101.635548786715,108.670029160736,174.531840817572,119.181163184294,150.796373927706,106.338968843842,100.070359160441,188.02252512321
"1279","Rosario, Eddie",592696,2018,592,0.288,0.323,0.479,0.802,0.34,24,82.1125396480681,58.7003470634052,97.9474170562536,103.402150482049,94.4428791802708,93.9123708796487,116.823732160149,93.4861417638272,111.019377655437,150.527121437736,73.4662880665679,129.289917223497
"1280","Simmons, Andrelton",592743,2018,600,0.292,0.337,0.417,0.754,0.326,11,34.0580420131191,66.7572574446569,111.30388301847,94.6227226109315,98.821025897237,84.5211337916838,57.7081086574231,99.2265188896762,59.9623376641665,85.1430257296981,57.3574009822042,58.4677736777368
"1281","Yelich, Christian",592885,2018,651,0.326,0.402,0.598,1,0.422,36,96.5755437906255,119.702668521454,128.707762908631,139.251480955778,130.406227212493,133.892208768413,181.569415044087,138.862456187205,82.5224251021697,89.8133182802723,107.88072865589,176.358596765691
"1282","Merrifield, Whit",593160,2018,707,0.304,0.367,0.438,0.805,0.349,12,75.1143118371532,98.9848989696636,113.732331375237,104.377642467729,107.264594565672,100.620397371052,64.7456828839381,85.2856030126142,83.1161116136961,104.183449205116,72.9781399731023,54.129866334024
"1283","Bogaerts, Xander",593428,2018,580,0.288,0.36,0.522,0.882,0.373,23,82.1125396480681,109.343783745559,112.113365804059,120.229387235024,113.519089875623,108.938350220393,137.936454839694,114.260839933567,71.8360678946945,95.9206239233308,99.338137020243,126.466344318616
"1284","Bonifacio, Jorge",593528,2018,270,0.225,0.312,0.36,0.672,0.296,4,122.702260951374,123.155630113419,95.5189686994869,91.2085006610525,97.257402069749,100.620397371052,108.378643088331,78.4518207199368,127.642599978176,75.4431873554287,131.067763095505,47.2466858001913
"1285","Hanson, Alen",593700,2018,310,0.252,0.274,0.425,0.699,0.296,8,106.839611246634,33.3786287223284,86.2099166652149,76.5761208758569,75.9921180159132,80.4963178968417,54.8930789668171,59.8639328838542,113.987810213069,125.738645592381,114.226653870943,82.3006784906559
"1286","Polanco, Jorge",593871,2018,333,0.288,0.345,0.427,0.772,0.336,6,86.7780248553447,86.3240397991253,101.185348198609,88.2820247040134,94.1301544147732,89.8875549848066,52.0780492762111,77.3584155531084,54.0254725489025,79.0357200866396,81.276657562017,57.4621854326651
"1287","Sanó, Miguel",593934,2018,299,0.199,0.281,0.398,0.679,0.295,13,179.621180480149,119.702668521454,69.615519560643,87.0626597219138,85.3738609808408,107.596744922112,156.234147828633,122.461378684779,142.484762766336,102.027929566389,149.617390647196,138.658751804909
"1288","Herrera, Rosell",594011,2018,302,0.234,0.286,0.317,0.603,0.266,1,88.1776704175276,72.5121934312652,99.1616412346369,81.4535808042555,88.5011086358166,85.0577759109961,30.965326596666,89.1125210965136,77.1792464984321,82.9875060909716,118.3759126654,10.5601036142812
"1289","Difo, Wilmer",594694,2018,456,0.23,0.298,0.35,0.648,0.28,7,83.9787337309787,98.9848989696636,96.3284514850758,79.9903428257359,87.8756591048215,82.1062442547786,33.780356287272,51.9367454243484,108.644631609331,108.135235209448,78.3477690012236,48.9562698258561
"1290","Calhoun, Kole",594777,2018,551,0.208,0.283,0.369,0.652,0.283,19,112.438193495366,110.49477094288,100.37586541302,109.011229399707,103.824622145198,107.865065981768,130.898880613179,117.814406725759,121.112048351386,97.3576370158152,118.131838618667,109.970734190101
"1291","Duvall, Adam",594807,2018,427,0.195,0.274,0.365,0.639,0.277,15,127.834294679379,100.135886166985,91.876296164337,104.133769471309,99.4464754282321,108.133387041424,146.381543911512,113.714137350152,118.143615793754,113.524034306264,112.518135543813,112.031075814271
"1292","Eaton, Adam",594809,2018,370,0.301,0.394,0.411,0.805,0.358,5,80.7128940858851,118.551681324132,109.684917447292,90.9646276646326,105.075521207189,94.1806919393048,43.6329602043931,83.0987926789575,66.4928892909569,95.9206239233308,77.6155468610252,43.0966390744988
"1293","Garcia, Greg",594824,2018,208,0.221,0.309,0.304,0.613,0.276,3,83.0456366895234,110.49477094288,88.6383650219815,77.7954858579566,90.0647324633046,79.6913547178733,38.0029008231811,68.8845255101884,70.6486948716417,65.3840957080382,94.7007301323201,45.9973743968209
"1294","Gattis, Evan",594828,2018,451,0.226,0.284,0.452,0.736,0.311,25,104.506868642996,84.0220654044819,89.4478478075704,97.3053255715507,93.1919801182804,94.1806919393048,106.971128243028,94.0328443472413,103.89513951712,104.183449205116,83.7173980293448,176.782222367678
"1295","Palka, Daniel",594953,2018,449,0.24,0.294,0.484,0.778,0.329,27,159.093045568132,77.1161422205519,91.876296164337,109.011229399707,97.5701268352466,121.281118964575,202.682137723632,133.942132936477,162.076417646708,107.416728663206,134.728873796497,191.775244701222
"1296","Schebler, Scott",594988,2018,430,0.255,0.337,0.439,0.776,0.337,17,107.306159767362,104.739834956272,105.232762126553,110.718340374647,109.140943158657,111.084918697642,149.196573602118,116.994352850637,142.484762766336,116.038807218112,112.27406149708,126.082725478418
"1297","Kiermaier, Kevin",595281,2018,367,0.217,0.282,0.37,0.652,0.282,7,115.70403314046,78.2671294178736,86.2099166652149,76.332247879437,84.1229619188505,85.5944180303084,63.3381680386351,79.2718745950581,130.611032535808,112.805527760022,114.470727917676,60.8284987482027
"1298","Knapp, Andrew",595284,2018,215,0.198,0.294,0.316,0.61,0.273,4,162.825433733953,128.910566100027,82.1625027372706,84.6239297577145,90.0647324633046,104.645213265894,123.861306386664,107.973760224303,162.670104158234,81.5504929984872,140.098502824618,59.3330472839612
"1299","Riddle, JT",595375,2018,332,0.231,0.277,0.377,0.654,0.282,9,94.2428011869872,69.0592318393002,99.1616412346369,90.9646276646326,91.0029067597973,91.4974813427435,74.5982868010591,79.2718745950581,89.6466632404866,114.242540852506,87.1344346836038,86.4528964566754
"1300","Alfaro, Jorge",595751,2018,377,0.262,0.324,0.407,0.731,0.314,10,170.756758586323,55.2473854714402,92.2810375571315,97.7930715643906,93.1919801182804,119.671192606638,149.196573602118,120.821270934537,183.449132061658,155.556667261432,154.987019675318,84.5928724539235
"1301","Profar, Jurickson",595777,2018,594,0.254,0.335,0.458,0.793,0.341,20,69.0491810676936,104.739834956272,101.590089591403,96.0859605894511,101.01009925572,89.3509128654944,70.3757422651501,86.9257107628568,82.5224251021697,108.494488482569,69.5611033188433,107.378831364071
"1302","Báez, Javier",595879,2018,645,0.29,0.326,0.554,0.88,0.366,34,120.836066868464,51.7944238794752,106.042244912142,121.692625213543,106.326420269179,120.476155785606,177.346870508178,118.361109309173,130.017346024282,156.275173807674,121.060727179461,168.11030063789
"1303","Bird, Greg",595885,2018,311,0.199,0.286,0.386,0.672,0.291,11,117.103678702643,110.49477094288,80.1387957732984,97.0614525751308,93.1919801182804,93.3757287603364,149.196573602118,91.0259801384633,108.050945097805,90.8910780996356,108.124802702623,112.799563365409
"1304","Cave, Jake",595909,2018,309,0.265,0.313,0.473,0.786,0.332,13,153.961011840128,66.7572574446569,103.613796555376,117.059038281565,106.326420269179,132.282282410477,204.089652568935,104.420193432111,125.861540443597,115.32030067187,120.816653132728,134.171413558796
"1305","Hedges, Austin",595978,2018,326,0.231,0.282,0.429,0.711,0.301,14,128.767391720834,73.6631806285869,82.1625027372706,84.1361837648746,81.3084390293722,89.0825918058382,91.4884649446951,81.732036220422,111.613064166963,118.553580129959,111.785913403615,136.957417426935
"1306","Lindor, Francisco",596019,2018,745,0.277,0.352,0.519,0.871,0.368,38,67.182986984783,108.192796548237,116.970262517592,124.862974167002,117.271787061594,109.206671280049,130.898880613179,112.07402959991,68.8676353370625,107.057475390085,67.8525849917139,162.668119567102
"1307","Odor, Rougned",596059,2018,535,0.253,0.326,0.424,0.75,0.325,18,110.571999412455,92.0789757857336,97.5426756634591,100.23180152859,99.4464754282321,101.962002669333,99.9335540165131,105.786949890647,89.0529767289602,118.553580129959,90.30739729113,107.298548125668
"1308","Slater, Austin",596103,2018,225,0.251,0.333,0.307,0.64,0.287,1,143.230395863391,102.437860561629,84.5909510940372,67.5528200083197,82.5593380913625,87.7409865075575,32.372841441969,95.946303389191,118.73730230528,99.8724099276628,120.08443099253,14.1740057400574
"1309","Story, Trevor",596115,2018,656,0.291,0.348,0.567,0.915,0.384,37,119.436421306281,82.8710782071603,107.66121048332,125.106847163422,111.955466048136,122.891045322512,178.754385353481,126.288296768679,93.8024688211714,102.38718283951,115.202950057874,179.875911259113
"1310","Swihart, Blake",596119,2018,207,0.229,0.285,0.328,0.613,0.271,3,128.300843200106,82.8710782071603,86.2099166652149,79.2587238364761,83.1847876223577,88.8142707461821,73.1907719557561,72.9847948857949,122.893107885965,97.3576370158152,102.755173674502,46.2195839349698
"1311","Sánchez, Gary",596142,2018,374,0.186,0.291,0.406,0.697,0.304,18,117.103678702643,141.571425270565,89.4478478075704,114.132562324526,107.264594565672,109.743313399361,195.644563497117,113.714137350152,106.863572074752,107.416728663206,113.98257982421,153.488564832172
"1312","Kepler, Max",596146,2018,611,0.224,0.319,0.408,0.727,0.316,20,73.2481177542425,133.514514889314,94.3047445211036,98.5246905536503,101.322824021218,89.3509128654944,92.8959797899981,104.420193432111,55.2128455719553,75.4431873554287,104.219617954899,104.391204304842
"1313","Franco, Maikel",596748,2018,465,0.27,0.314,0.467,0.781,0.328,22,62.0509532567787,71.3612062339435,102.804313769787,99.0124365464902,94.7556039457683,88.8142707461821,90.0809500993921,93.2127904721201,84.8971711482754,116.038807218112,88.1107308705349,150.884577232869
"1314","Choi, Ji Man",596847,2018,221,0.263,0.357,0.505,0.862,0.367,10,116.170581661187,135.816489283957,95.5189686994869,111.693832360326,109.140943158657,112.426523995922,164.679236900451,117.814406725759,125.861540443597,71.8506546242178,129.603318815108,144.305488303752
"1315","Bradley Jr., Jackie",598265,2018,535,0.234,0.314,0.403,0.717,0.31,13,119.436421306281,98.9848989696636,104.01853794817,111.937705356746,107.264594565672,114.304771413515,144.974029066209,136.948997145256,153.171119973811,83.7060126372138,112.518135543813,77.4933958685381
"1316","Severino, Pedro",600474,2018,213,0.168,0.254,0.247,0.501,0.221,2,103.107223080813,97.833911772342,79.3293129877095,68.0405660011595,77.5557418434012,72.9833282264699,29.557811751363,53.0301505911768,101.520393471015,113.883287579385,75.6629544871629,29.945082549417
"1317","Núñez, Renato",600524,2018,261,0.258,0.322,0.419,0.741,0.322,8,111.038547933183,84.0220654044819,87.4241408435982,87.0626597219138,89.752007697807,89.8875549848066,119.638761850755,99.4998701813833,138.922643697178,117.835073583717,115.691098151339,97.7517637245338
"1318","Candelario, Jeimer",600869,2018,619,0.224,0.317,0.393,0.71,0.311,19,120.369518347736,123.155630113419,83.3767269156538,85.3555487469743,91.3156315252949,90.4241971041189,84.4508907181801,91.8460340135846,108.644631609331,91.9688379189988,101.534803440838,97.8899427120281
"1319","Ahmed, Nick",605113,2018,564,0.234,0.29,0.411,0.701,0.3,16,90.0438645004383,81.7200910098386,97.1379342706647,90.9646276646326,91.3156315252949,88.8142707461821,71.7832571104531,82.0053875121291,95.5835283557506,107.775981936327,112.27406149708,90.4723770641962
"1320","Anderson, Brian",605119,2018,670,0.273,0.357,0.4,0.757,0.333,11,90.0438645004383,107.041809350915,105.637503519348,99.2563095429101,104.450071676193,98.4738288938031,81.6358610275741,115.900947683809,108.644631609331,84.0652659103349,104.707766048364,52.359200308421
"1321","Barnes, Austin",605131,2018,238,0.205,0.329,0.29,0.619,0.281,4,131.5666828452,149.628335651817,74.4724162741763,62.4314870835012,82.8720628568601,78.6180704792488,52.0780492762111,86.1056568877355,84.8971711482754,66.4618555274015,84.2055461228104,53.599181369965
"1322","Bell, Josh",605137,2018,583,0.261,0.357,0.411,0.768,0.336,12,83.0456366895234,151.93031004646,104.01853794817,101.695039507109,106.326420269179,97.4005446551785,98.5260391712101,107.427057640889,108.644631609331,82.9875060909716,94.2125820388545,65.6429082301115
"1323","Betts, Mookie",605141,2018,614,0.346,0.438,0.64,1.078,0.449,32,69.0491810676936,151.93031004646,125.065090373481,147.787035830476,134.784373929459,126.647540157698,198.459593187723,138.315753603791,60.5560241756929,58.1990302456164,81.0325835152842,166.20983929709
"1324","Panik, Joe",605412,2018,392,0.254,0.307,0.332,0.639,0.28,4,35.9242360960298,75.9651550232302,113.732331375237,92.1839926467322,98.821025897237,84.5211337916838,38.0029008231811,81.1853336370078,39.1833097607425,70.7728948048546,58.8218452626009,32.5423601174787
"1325","Smith, Mallex",605480,2018,544,0.296,0.367,0.406,0.773,0.339,2,83.9787337309787,98.9848989696636,103.209055162581,82.6729457863551,94.4428791802708,86.667702268933,21.112722679545,62.8707970926323,116.362556259175,93.4058510114832,100.070359160441,11.7248209246798
"1326","Spangenberg, Cory",605486,2018,329,0.235,0.298,0.362,0.66,0.29,7,153.027914798672,87.4750269964469,89.043106414776,87.0626597219138,89.4392829323094,105.450176444863,80.2283461822711,104.693544723818,135.954211139546,117.116567037475,116.911468385003,67.8542827981471
"1327","Arcia, Orlando",606115,2018,366,0.236,0.268,0.307,0.575,0.253,3,111.038547933183,47.1904750901885,85.400433879626,69.5038039796791,74.4284941884253,77.8131073002804,32.372841441969,78.1784694282297,122.893107885965,126.457152138623,110.565543169951,26.1405843566632
"1328","Hernández, Teoscar",606192,2018,523,0.239,0.302,0.468,0.77,0.328,22,145.56313846703,89.7770013910903,95.1142273066925,121.936498209963,106.951869800174,126.110898038385,218.164801021965,126.288296768679,175.731207411815,101.668676293268,145.956279946205,134.151679566509
"1329","Peraza, José",606299,2018,683,0.288,0.326,0.416,0.742,0.319,14,51.3203372800425,48.3414622875102,110.494400232881,93.4033576288319,95.0683287112659,86.3993812092768,35.187871132575,64.5109048428749,39.1833097607425,119.272086676202,68.0966590384466,65.3705974834272
"1330","Marte, Ketel",606466,2018,580,0.26,0.332,0.437,0.769,0.33,14,63.4505988189617,107.041809350915,104.01853794817,96.0859605894511,100.071924959227,89.0825918058382,70.3757422651501,100.866626639919,67.0865758024833,86.2207855490614,70.5373995057745,76.9795139330704
"1331","Nimmo, Brandon",607043,2018,535,0.263,0.404,0.483,0.887,0.385,17,122.235712430647,172.648079598251,95.9237100922814,95.5982145966112,109.140943158657,106.791781743143,91.4884649446951,115.080893808688,119.924675328333,58.1990302456164,123.989615740254,101.337517674242
"1332","Peterson, Jace",607054,2018,246,0.2,0.31,0.324,0.634,0.286,3,110.105450891728,145.02438686253,82.567244130065,77.3077398651167,90.3774572288021,82.911207433747,45.0404750496961,88.8391698048065,104.488826028647,72.9284144435811,102.999247721235,38.8920889208892
"1333","Turner, Trea",607208,2018,740,0.271,0.344,0.416,0.76,0.331,19,83.0456366895234,107.041809350915,110.494400232881,101.20729351427,104.762796441691,99.5471131324276,81.6358610275741,105.513598598939,82.5224251021697,83.3467593640927,93.2362858519234,81.8836142415478
"1334","Pillar, Kevin",607680,2018,542,0.252,0.282,0.426,0.708,0.302,15,84.4452822517064,37.9825775116151,113.327589982442,105.353134453408,100.384649724725,100.620397371052,80.2283461822711,100.319924056505,75.9918734753794,150.167868164615,89.3311011041988,88.2606445990659
"1335","Ramírez, José",608070,2018,698,0.27,0.387,0.552,0.939,0.391,39,53.6530798836808,174.950053992894,105.637503519348,114.864181313785,114.144539406619,96.327260416554,116.823732160149,95.946303389191,59.3686511526401,71.4914013510968,57.3574009822042,178.19040167479
"1336","Bregman, Alex",608324,2018,705,0.286,0.394,0.532,0.926,0.396,31,56.4523710080468,156.534258835747,108.065951876114,113.157070338846,115.395438468609,97.4005446551785,106.971128243028,109.067165391132,48.6822939451649,65.3840957080382,64.9236964309205,140.232184449504
"1337","Gallo, Joey",608336,2018,577,0.206,0.312,0.498,0.81,0.343,40,167.49091894123,147.326361257174,92.6857789499259,131.93529106318,115.395438468609,147.576582810877,316.690840193175,135.308889395013,186.41756461929,105.979715570721,143.027391385411,221.085011543356
"1338","Russell, Addison",608365,2018,465,0.25,0.317,0.34,0.657,0.29,5,99.3748349149915,98.9848989696636,95.5189686994869,80.2342158221558,88.8138334013142,86.1310601496207,30.965326596666,72.4380923023807,106.863572074752,100.590916473905,116.423320291538,34.2919493711066
"1339","Williams, Nick",608384,2018,448,0.256,0.324,0.425,0.749,0.324,17,115.70403314046,81.7200910098386,111.30388301847,110.718340374647,108.202768862165,115.37805565214,95.7110094806041,103.873490848697,96.177214867277,109.572248301932,124.47776383372,121.016901686874
"1340","Winker, Jesse",608385,2018,334,0.299,0.405,0.431,0.836,0.366,7,64.383695860417,169.195118006285,111.30388301847,110.230594381807,114.457264172116,99.8154341920838,88.6734352540891,115.354245100395,61.1497106872193,63.5878293424328,82.0088797022153,66.8385001215282
"1341","Mazara, Nomar",608577,2018,536,0.258,0.317,0.436,0.753,0.324,20,100.774480477174,86.3240397991253,104.423279340965,107.791864417608,103.824622145198,105.986818564175,119.638761850755,118.63446060088,101.520393471015,115.679553944991,94.9448041790528,118.998182519139
